icao,iata,nombre,ciudad,pais,tipo,lat,lon
SSOJ,,Fazenda Estrela Airport,Inocência,BR,small_airport,-19.979167,-51.735
SSOK,,14 Bis Airport,Londrina,BR,small_airport,-23.21456,-51.1836
SSOL,VRZ,Padre Israel Airport,Lavras,BR,small_airport,-21.240601,-44.963902
SSON,,Fazenda Joalice Airport,Tacuru,BR,small_airport,-23.787778854370117,-55.02916717529297
SSOQ,,Fazenda Barranco Alto Airport,Aquidauana,BR,small_airport,-19.577777862548828,-56.1522216796875
SSOR,,Chico Ledur Airport,Alegrete,BR,small_airport,-29.817701,-55.714634
SSOS,,Osório Airport,Osório,BR,small_airport,-29.902286,-50.249191
SSOT,,Fazenda Saco da Tapera Airport,São Romão,BR,small_airport,-16.34694480895996,-45.34916687011719
SSOU,AIR,Aripuanã Airport,Aripuanã,BR,small_airport,-10.187375,-59.457469
SSOY,,FazendaMorada do Sol Airport,Nova Maringá,BR,small_airport,-12.290556,-57.019444
SSPA,,Fazenda Marajoara Airport,Cariri do Tocantins,BR,small_airport,-11.963583,-49.038368
SSPB,,Fazenda São José do Pontal Airport,Ribas do Rio Pardo,BR,small_airport,-20.651944,-53.598889
SSPC,,Fazenda Santa Júlia Airport,Cocalinho,BR,small_airport,-13.731667,-51.34
SSPD,,Fazenda Paraguá Airport,Comodoro,BR,small_airport,-14.766667,-60.033333
SSPE,,Essência Retiro do Rio Cuiabá Airport,Nobres,BR,small_airport,-14.435556,-55.609444
SSPG,PNG,Paranaguá Airport,Paranaguá,BR,small_airport,-25.5401,-48.5312
SSPH,,Fazenda Santa Lucia Airport,Lucas do Rio Verde,BR,small_airport,-12.928641,-56.097017
SSPI,PVI,Paranavaí Airport,Paranavaí,BR,small_airport,-23.089899,-52.488499
SSPL,,Palmeira das Missões Airport,Palmeira Da Missões,BR,small_airport,-27.9018001556,-53.32970047
SSPM,,Porto Murtinho Airport,Porto Murtinho,BR,small_airport,-21.7096,-57.880199
SSPN,PBB,Paranaíba Airport,Paranaíba,BR,small_airport,-19.651199,-51.199402
SSPO,,Aplicação Aviação Agrícola II Airport,Itaporã,BR,small_airport,-22.009166717499998,-54.789722442599995
SSPQ,,Santa Rosa do Purus Airport,Santa Rosa do Purus,BR,small_airport,-9.446646,-70.483364
SSPR,,Porto Walter Airport,Porto Walter,BR,small_airport,-8.276196,-72.7458
SSPS,,Palmas Airport,Palmas,BR,small_airport,-26.472000122070312,-51.97589874267578
SSPT,,Palotina Airport,Palotina,BR,small_airport,-24.3433,-53.828701
SSPV,,Marechal Thaumaturgo Airport,Marechal Thaumaturgo,BR,small_airport,-8.959443,-72.779721
SSPW,,Fazenda São Paulo Airport,Costa Rica,BR,small_airport,-18.100558,-53.153537
SSPX,,Manoel Urbano Airport,Manoel Urbano,BR,small_airport,-8.8501,-69.260038
SSPY,,Porto Índio Airport,Corumbá,BR,small_airport,-17.672559,-57.748711
SSQA,,Fazenda Guaporé Airport,Comodoro,BR,small_airport,-13.723055839538574,-60.315277099609375
SSQB,,Jordão Airport,Jordão,BR,small_airport,-9.189444,-71.946944
SSQC,,Siqueira Campos Airport,Siqueira Campos,BR,small_airport,-23.67462,-49.815582
SSQF,,Fazenda Floresta Negra Airport,Sete Quedas,BR,small_airport,-23.815239,-54.698456
SSQI,,Santa Anastácia Airport,Sorriso,BR,small_airport,-12.509166666699999,-55.684722222199994
SSQP,,Monte Santo Airport,Monte Santo,BR,small_airport,-10.464823,-39.286476
SSQR,,Fazenda Primavera Airport,Ribas do Rio Pardo,BR,small_airport,-21.385867,-53.597493
SSQS,,Fazenda Brasil Airport,Barra do Garças,BR,small_airport,-15.032426,-52.310209
SSQT,,Castro Airport,Castro,BR,small_airport,-24.807723,-49.959651
SSQU,,Fazenda Alegrete - Retiro Carabda Airport,Aquidauana,BR,small_airport,-20.064722061157227,-55.70166778564453
SSQZ,,Mimoso do Oeste Airport,Luíz Eduardo Magalhães,BR,small_airport,-12.106389,-45.895
SSRB,,Rio Brilhante Airport,Rio Brilhante,BR,small_airport,-21.847778,-54.527779
SSRC,,Fazenda Santa Inês Airport,Rio Brilhante,BR,small_airport,-21.70305633544922,-54.36833190917969
SSRE,,Realeza Airport,Realeza,BR,small_airport,-25.80120086669922,-53.512699127197266
SSRF,,Castro Alves Airport,Castro Alves,BR,small_airport,-12.765700340270996,-39.44670104980469
SSRH,,Fazenda Marimbondo Airport,Anastácio,BR,small_airport,-20.778055,-55.982938
SSRJ,,Fazenda Jequitibá Airport,Nova Alvorada do Sul,BR,small_airport,-21.878395,-53.815477
SSRK,,Campo Alegre de Lourdes Airport,Campo Alegre De Lourdes,BR,small_airport,-9.51391,-42.995098
SSRM,,Fazenda São Sebastião Airport,Bonito,BR,small_airport,-21.019444,-56.276112
SSRN,,Aeroclube de Rio Negrinho Airport,Rio Negrinho,BR,small_airport,-26.321385,-49.521372
SSRS,,Rancho Sumidor Airport,Pouso Redondo,BR,small_airport,-27.19232,-49.832029
SSRU,SQY,São Lourenço do Sul Airport,São Lourenço Do Sul,BR,small_airport,-31.38330078125,-52.032798767089844
SSRW,,Fazenda J Campos Airport,Porangaba,BR,small_airport,-23.203627,-48.102146
SSRZ,,Dário Brasil Capoano de Oliveira Airport,Rosário do Sul,BR,small_airport,-30.277493,-54.923916
SSSA,,Fazenda Sant`Anna do Apa Airport,Bela Vista,BR,small_airport,-21.996186,-56.240001
SSSB,JBS,São Borja Airport,São Borja,BR,small_airport,-28.6549,-56.034599
SSSC,CSU,Santa Cruz do Sul Airport,Santa Cruz do Sul,BR,small_airport,-29.684099,-52.412201
SSSD,,Soledade Airport,Soledade,BR,small_airport,-28.863762,-52.540569
SSSG,,São Gabriel Airport,São Gabriel,BR,small_airport,-30.344999313354492,-54.267799377441406
SSSH,,Fazenda Santo Inácio Airport,Corumbá,BR,small_airport,-19.199167251586914,-57.011112213134766
SSSI,,Fazenda Manto Verde Airport,Baixa Grande do Ribeiro,BR,small_airport,-7.868144,-45.01548
SSSK,,FC Airport,Codó,BR,small_airport,-4.507177,-43.922377
SSSO,,Fazenda São José I Airport,Brasilândia,BR,small_airport,-21.412791,-52.032259
SSSP,,Fazenda Santa Delfina Airport,Miranda,BR,small_airport,-20.0402774810791,-56.310001373291016
SSSR,,Fazenda Santa Rosa Airport,Água Clara,BR,small_airport,-20.316389083862305,-52.733333587646484
SSSS,,São Francisco do Sul Airport,São Francisco do Sul,BR,small_airport,-26.219866,-48.567381
SSST,,Santiago Airport,Santiago,BR,small_airport,-29.215,-54.84222
SSSV,,Fazenda Palmitos Airport,Nova Ubiratã,BR,small_airport,-13.820338,-54.755788
SSSW,,Fazenda Santa Maria Airport,Inocência,BR,small_airport,-19.722091,-51.950343
SSSY,,Fazenda Silvana Airport,Nova Andradina,BR,small_airport,-22.516666412353516,-53.51166534423828
SSSZ,,Sertanópolis Municipal Airport,Sertanópolis,BR,small_airport,-23.062201,-51.013901
SSTA,,Santa Maria Airport,São Gabriel,BR,small_airport,-30.245832443237305,-54.80083465576172
SSTB,,Três Barras Airport,Três Barras,BR,small_airport,-26.135799,-50.310902
SSTD,,Fazenda Arco de Canto Airport,André Da Rocha,BR,small_airport,-28.550832748413086,-51.59611129760742
SSTF,,Fazenda Triunfo Airport,Corumbá,BR,small_airport,-17.874997,-57.131681
SSTG,,Fazenda Santa Terezinha Airport,Corumbá,BR,small_airport,-18.467249,-57.058636
SSTH,,Fazenda Thália Airport,Balsa Nova,BR,small_airport,-25.520223,-49.682472
SSTI,,Arraial d`Ajuda Airport,Porto Seguro,BR,small_airport,-16.455421,-39.155511
SSTJ,,Walter Ewaldo Siegel Airport,Trombudo Central,BR,small_airport,-27.3491668701,-49.818611145
SSTK,,Fazenda União de Iguatemi Airport,Iguatemi,BR,small_airport,-23.682777404785156,-54.53972244262695
SSTP,,Fazenda Baessa Airport,Turvelândia,BR,small_airport,-17.970833,-50.320556
SSTQ,,Silvestre Airport,Pedra Branca do Amapari,BR,small_airport,0.849317,-51.907722
SSTR,,Usina CEM Airport,Morrinhos,BR,small_airport,-17.93653,-49.24176
SSTS,,Fazenda Bandeirantes Airport,Taquarussu,BR,small_airport,-22.610683,-53.444055
SSTU,,Fazenda Jauru Airport,Camapuã,BR,small_airport,-18.729999542236328,-54.10499954223633
SSTV,,Fazenda Diamantino Airport,Sinop,BR,small_airport,-12.120698,-55.40103
SSTW,,Quissamã Airstrip,Quissamã,BR,small_airport,-22.059444,-41.481111
SSTY,,Usina Foz do Chopim Airport,Cruzeiro do Iguaçu,BR,small_airport,-25.556813,-53.166547
SSUA,,Fazenda Sonora Estância Airport,Sonora,BR,small_airport,-17.63111114501953,-54.77000045776367
SSUC,,Fazenda Aurora II Airport,Ribas Do Rio Pardo,BR,small_airport,-21.491111755371094,-53.203887939453125
SSUI,,Fazenda Novo Horizonte Airport,Santa Fé do Araguaia,BR,small_airport,-7.096976,-48.760541
SSUL,,Ultraleve Clube Curitiba Airport,São José dos Pinhais,BR,small_airport,-25.476944,-49.154167
SSUM,UMU,Orlando de Carvalho Airport,Umuarama,BR,small_airport,-23.7987,-53.313801
SSUR,,Fazenda Tamanduá Bandeira Airport,Santa Rita do Pardo,BR,small_airport,-21.585423,-52.869372
SSUS,,Uniggel Sementes - Fazenda Santa Maria Airport,Costa Rica,BR,small_airport,-18.413577,-52.896824
SSUU,,Fazenda Colorado Airport,Lagoa Da Confusão,BR,small_airport,-10.741666793823242,-49.47999954223633
SSUV,UVI,José Cleto Airport,União da Vitória,BR,small_airport,-26.233224,-51.066754
SSUW,,Fazenda Palmeiras Airport,Centenário do Sul,BR,small_airport,-22.775956,-51.505539
SSUY,,Fazenda Menina Airport,Itapura,BR,small_airport,-20.640499,-51.476898
SSVA,,Fazenda Visa Estância Airport,Ladário,BR,small_airport,-19.0625,-57.62916564941406
SSVB,,Fazenda Vaca Branca Airport,Naviraí,BR,small_airport,-23.066515,-53.821174
SSVE,,Fazenda Cerro Verde Airport,Tacuru,BR,small_airport,-23.81277847290039,-55.057777404785156
SSVG,,Fazenda Santa Virgínia Airport,Ponta Porã,BR,small_airport,-22.279057,-55.653944
SSVH,,Fazenda Paquetá Airport,Ponta Porã,BR,small_airport,-22.366943359375,-55.127777099609375
SSVI,VIA,Videira Airport,Videira,BR,small_airport,-26.999701,-51.141899
SSVK,,Fazenda Dom Arlindo Airport,Naviraí,BR,small_airport,-22.794443130493164,-54.156944274902344
SSVL,,Fazenda Santa Claudina Airport,Caarapó,BR,small_airport,-22.521667,-54.677776
SSVN,,Veranópolis Airport,Veranópolis,BR,small_airport,-28.935407,-51.568067
SSVO,,Usina de Monções Airport,Monções,BR,small_airport,-20.8716678619,-50.1269454956
SSVP,,Fazenda São Joaquim Airstrip,Conceição da Barra,BR,small_airport,-18.263982,-39.86629
SSVU,,Fazenda Serra do Cabral Airport,Lassance,BR,small_airport,-17.698889,-44.350278
SSVV,,Fazenda Vaticano Airport,Nioaque,BR,small_airport,-21.285926,-56.120272
SSVW,,Fazenda Galera Airport,Conquista D`Oeste,BR,small_airport,-14.513055801391602,-59.55694580078125
SSVY,,Fazenda Três Barras Airport,Pitangueiras,BR,small_airport,-20.93779945373535,-48.173301696777344
SSWH,,Dr. Emílio Fehr Airport,São Carlos,BR,small_airport,-21.906268,-47.820806
SSWM,,Fazenda Santa Maria Airport,Londrina,BR,small_airport,-23.495871,-51.320029
SSWP,,Fazenda Araguaia Airport,Santa Maria das Barreiras,BR,small_airport,-8.741466,-50.209812
SSWR,,Fazenda Campana Airport,Rio Brilhante,BR,small_airport,-21.894132,-54.294185
SSWS,,Caçapava do Sul Airport,Caçapava do Sul,BR,small_airport,-30.549625,-53.458177
SSWV,,Fazenda Barra Grande Airport,Tomazina,BR,small_airport,-23.589072,-50.036105
SSWW,,Fazenda Belém Airport,Corumbá,BR,small_airport,-18.67416763305664,-55.89472198486328
SSWZ,,Fazenda Dona Neném Airport,Presidente Olegário,BR,small_airport,-18.5094432831,-46.2738876343
SSXA,,Fazenda Congonhas Airport,Rancho Alegre,BR,small_airport,-23.038610458374023,-50.934444427490234
SSXB,,Casa das Onças Airport,Barão de Melgaço,BR,small_airport,-17.152219,-56.570669
SSXD,,Sarandi Airport,Sarandi,BR,small_airport,-27.98110008239746,-52.86360168457031
SSXH,BMS,Sócrates Mariani Bittencourt Airport,Brumado,BR,small_airport,-14.2554,-41.817501
SSXI,,Fazenda Macisa Airport,Tabaporã,BR,small_airport,-11.182804,-56.798977
SSXL,,Laguna Airport,Miranda,BR,small_airport,-20.434722900390625,-56.33583450317383
SSXM,,Fazenda Guaciara Airport,Jateí,BR,small_airport,-22.78595,-53.880853
SSXN,,Aéreo Amazônia Airport,Altamira,BR,small_airport,-8.298333333,-55.11472222
SSXO,,Pousada das Águias Airport,Presidente Castelo Branco,BR,small_airport,-23.288888931274414,-52.12916564941406
SSXQ,,Fazenda Jota III Airport,Inocência,BR,small_airport,-19.330599,-51.971108
SSXV,,Fazenda Santa Rita Airport,Naviraí,BR,small_airport,-22.950000762939453,-54.112220764160156
SSXW,,Fazendas Reunidas Schlatter Airport,Chapadão Do Sul,BR,small_airport,-18.807777,-52.600277
SSXX,AXE,Xanxerê Airport,Xanxerê,BR,small_airport,-26.875067,-52.372862
SSXZ,,Fazenda Santa Rosa Airport,Iturama,BR,small_airport,-19.747499465942383,-50.12916564941406
SSYA,,Fazenda Tropical Airport,São Luiz do Norte,BR,small_airport,-14.87732,-49.195157
SSYC,,Fazenda Mimoso Airport,Chapadão do Sul,BR,small_airport,-19.049771,-52.966901
SSYD,,Fazenda Andorinha I Airport,Pau D`Arco,BR,small_airport,-7.548056,-49.208057
SSYE,,Fazenda Roberta Airport,Araputanga,BR,small_airport,-15.320833206176758,-58.50166702270508
SSYF,,Fazenda do Café Airport,Monte Alegre De Minas,BR,small_airport,-18.871667861938477,-48.72055435180664
SSYI,,Fazenda Sesmarias Airport,Itaeté,BR,small_airport,-13.055395,-40.833663
SSYL,,Fazenda Tuju Puitan Airport,Iguatemi,BR,small_airport,-23.341110229492188,-54.56888961791992
SSYO,,Cachoeira Rica Airport,Chapada dos Guimarães,BR,small_airport,-15.2625,-55.614723
SSYP,,Gessomar Airport,Codó,BR,small_airport,-4.521275,-43.919575
SSYQ,,Agropecuária Monte Alverne Airport,Carazinho,BR,small_airport,-28.378889,-52.879444
SSYR,,Fazenda Santa Maria Airport,Três Lagoas,BR,small_airport,-20.346468,-52.319283
SSYS,,Fazenda Imbaúba Airport,Três Lagoas,BR,small_airport,-19.90889,-52.536388
SSYT,,Itapiranga Airport,Itapiranga,BR,small_airport,-27.1425,-53.685799
SSYV,,Fazenda Progresso Airport,Água Clara,BR,small_airport,-19.726388931274414,-52.85139083862305
SSYY,,Fazenda Fundãozinho Airport,Costa Rica,BR,small_airport,-18.95111083984375,-53.149444580078125
SSYZ,,Fazenda Cedro Airport,Aral Moreira,BR,small_airport,-22.84986,-55.410152
SSZA,,Fazenda São Sebastião da Formosa Airport,Corumbá,BR,small_airport,-17.722221,-56.753334
SSZC,,Fazenda Lambari Airport,Coxim,BR,small_airport,-18.025275,-54.999262
SSZF,,Fazenda Santa Gertrudes Airport,Corumbá,BR,small_airport,-18.4777774810791,-56.02166748046875
SSZG,,Fazenda São João Airport,Água Clara,BR,small_airport,-19.257221221923828,-52.89638900756836
SSZH,,Fazenda Corrientes Airport,Tacuru,BR,small_airport,-23.645969,-54.714375
SSZL,,Fazenda Córrego Azul Airport,Brasilândia,BR,small_airport,-21.44161,-52.157492
SSZM,,Reserva Acurizal Airport,Corumbá,BR,small_airport,-17.832875,-57.554401
SSZN,,Prudentópolis Airport,Prudentópolis,BR,small_airport,-25.182639,-50.923443
SSZO,,Santa Marta I Airport,Santa Maria das Barreiras,BR,small_airport,-8.541299,-50.652199
SSZP,,Fazenda Santa Adriana Airport,Jateí,BR,small_airport,-22.69611167907715,-54.2158317565918
SSZQ,,Fazenda Panorama Airport,Bela Vista,BR,small_airport,-22.039,-56.269402
SSZR,SRA,Luis Alberto Lehr Airport,Santa Rosa,BR,small_airport,-27.90658,-54.520628
SSZT,,Fazenda São João Airport,Águas De Santa Bárbara,BR,small_airport,-22.794166564941406,-49.34111022949219
SSZU,,Fazenda Três Marias Airport,Água Clara,BR,small_airport,-19.503125,-53.049556
SSZW,,Usina Coruripe - Filial Limeira do Oeste Airport,Limeira Do Oeste,BR,small_airport,-19.520191,-50.654031
SW1H,,Fazenda Belo Horizonte Airstrip,Barra do Garças,BR,small_airport,-15.396,-53.1566
SW1L,,Fazenda São Lourenço Airstrip,Amambai,BR,small_airport,-22.90979,-54.771556
SW1Q,,Rebouças Airport,Rorainópolis,BR,small_airport,0.285045,-60.514423
SW1R,,Fazenda MK Airport,Codó,BR,small_airport,-4.328921,-43.887663
SW1S,,Fazenda Aldeia Velha Airport,Novo Santo Antônio,BR,small_airport,-12.091782,-50.812392
SW1W,,São Pedro Airport,São Desidério,BR,small_airport,-12.580049,-46.022057
SW1Y,,Fazenda Amanda e Carolina - ACM Agronegócios Airstrip,Brasnorte,BR,small_airport,-13.211542,-57.831792
SW20,,Fazenda Colorado Airstrip,Cametá,BR,small_airport,-2.452028,-49.355763
SW21,,G3 Mining Airstrip,Nova Lacerda,BR,small_airport,-14.480528,-59.843794
SW26,,Fazenda São Francisco do Perigara Airstrip,Barão de Melgaço,BR,small_airport,-16.902807,-56.258539
SW27,,Fazenda Caiçara Airport,Luziânia,BR,small_airport,-16.457162,-47.737885
SW29,,Fazenda Campo Bonito Airstrip,Amajari,BR,small_airport,3.496549,-61.38247
SW2A,,Cesconetto Airport,Eunápolis,BR,small_airport,-16.293641,-39.559424
SW2B,,Fazenda Pedra da Letra Airport,Mauriti,BR,small_airport,-7.392682,-38.682855
SW2C,,Fazenda Recreio Airport,Paranatinga,BR,small_airport,-13.409018,-54.084413
SW2D,,Fazenda Nápoles Airport,Moju,BR,small_airport,-3.181284,-49.056532
SW2E,,Ponto Novo Fruticultura Airport,Sátiro Dias,BR,small_airport,-11.4897,-38.656428
SW2F,,Lucas do Rio Verde Airport,Lucas do Rio Verde,BR,small_airport,-12.932506,-56.148797
SW2G,,Tailândia Airport,Tailândia,BR,small_airport,-2.982699,-48.934162
SW2H,,KM 47 Airport,São Mateus,BR,small_airport,-18.751067,-40.262235
SW2I,,Kikos Ranch Airport,Nova Crixás,BR,small_airport,-14.365114,-50.414268
SWAA,,Fazenda Ykaraí Airport,Nova Crixás,BR,small_airport,-14.5439,-50.592777
SWAD,,Fazenda Santa Adelaide Airport,Bom Jesus de Goiás,BR,small_airport,-18.260878,-49.597006
SWAE,,Uaicas Airport,Alto Alegre,BR,small_airport,3.551929,-63.169445
SWAG,,Agrícola Rio Galhão Airport,Mateiros,BR,small_airport,-10.424722,-46.076944
SWAI,,Fazenda Alvorada I Airport,São José do Xingu,BR,small_airport,-10.706667,-52.654444
SWAJ,,Viatec Aviação Agrícola Airport,Santa Vitória do Palmar,BR,small_airport,-33.215966,-53.266308
SWAK,,Assunção do Içana Airport,São Gabriel da Cachoeira,BR,small_airport,1.061726,-67.603585
SWAM,,Fazenda Agropecuária Gomes Airport,Taquarituba,BR,small_airport,-23.64966,-49.151692
SWAO,,Anamoim Airport,São Gabriel da Cachoeira,BR,small_airport,1.785851,-67.406097
SWAR,,Fazenda Aruanã Airport,Ribeirão Cascalheira,BR,small_airport,-13.081903,-51.587892
SWAU,,Fazenda Nossa Senhora Aparecida Airport,Pirajuba,BR,small_airport,-19.948255,-48.583883
SWAX,,Fazenda Sassapão Airport,Formosa do Rio Preto,BR,small_airport,-10.748889,-45.845278
SWAZ,,Santo Atanázio Airport,São Gabriel da Cachoeira,BR,small_airport,0.470769,-69.35463
SWBC,BAZ,Barcelos Airport,Barcelos,BR,small_airport,-0.981191,-62.918603
SWBE,JSB,Walfrido Salmito de Almeida Airport,São Benedito,BR,small_airport,-4.042841,-40.893813
SWBF,,Fazenda Boa Fortuna Airport,Pium,BR,small_airport,-10.005019,-49.492019
SWBG,LCB,André Antônio Maggi Airport,Pontes e Lacerda,BR,small_airport,-15.1934,-59.3848
SWBI,,Barreirinha Airport,Barreirinha,BR,small_airport,-2.79192,-57.058023
SWBJ,,Fazenda Itarema Airport,Canarana,BR,small_airport,-13.255318,-52.044446
SWBK,,Fazenda Paladino Airport,São Desidério,BR,small_airport,-13.089444,-45.8325
SWBR,RBB,Borba Airport,Borba,BR,small_airport,-4.40634,-59.602402
SWBU,,Projeto Paraíba Airport,Peixoto de Azevedo,BR,small_airport,-10.213519,-55.08553
SWBV,,Auaris Airport,Boa Vista,BR,small_airport,4.003466,-64.493635
SWBX,,Fazenda Santo Antônio do Paraíso Airport,Itiquira,BR,small_airport,-17.491674,-55.222148
SWBY,,Fazenda Goiasa Airport,Bom Jesus de Goiás,BR,small_airport,-18.033436,-49.704762
SWBZ,,JPO Airport,Sorriso,BR,small_airport,-12.60692,-55.764263
SWCA,CAF,Carauari Airport,Carauari,BR,small_airport,-4.871473,-66.897552
SWCB,,Campos Belos Airport,Campos Belos,BR,small_airport,-13.006213,-46.711208
SWCC,,Fazenda Curitiba Airport,Comodoro,BR,small_airport,-13.546667,-60.418333
SWCE,,Fazenda Colibri Airport,Santo Antônio do Leverger,BR,small_airport,-16.2043,-55.398701
SWCF,,Fazenda Fronteira do Guaporé Airport,Comodoro,BR,small_airport,-13.735278,-60.477222
SWCI,,Agropecuária Rio da Prata Airport,Posse,BR,small_airport,-14.223138,-46.550022
SWCJ,,Coperjava Airport,Formoso Do Araguaia,BR,small_airport,-11.835873,-49.712237
SWCM,,Fazenda Couto Magalhães Airport,Água Boa,BR,small_airport,-13.994372,-52.933202
SWCO,,Fazenda Continental Airport,Cocalinho,BR,small_airport,-14.706057,-51.213759
SWCQ,CQS,Costa Marques Airport,Costa Marques,BR,small_airport,-12.4211,-64.251602
SWCS,,Corticeiras Airport,Cristal,BR,small_airport,-30.978246,-51.936816
SWCT,,Santa Rosa Pantanal Hotel Airport,Poconé,BR,small_airport,-17.366367,-56.791377
SWCU,,Fazenda Canuanã Airport,Formoso do Araguaia,BR,small_airport,-11.975223,-49.9037
SWCZ,,Ceres Airport,Ceres,BR,small_airport,-15.34422,-49.604019
SWDC,,Fazenda Arco-Íris Airport,Alto Garças,BR,small_airport,-16.93555,-53.573424
SWDE,,Fazenda Piratininga Airport,São Miguel do Araguaia,BR,small_airport,-12.822572,-50.328188
